order_id,order_date,order_time,store_id,city,customer_id,pizza_name,category,size,quantity,unit_price,discount,gst,total_amount,order_type,payment_method,month,day_of_week,hour,discount_category,weekend_flag,peak_hour,order_value,year,month_name,day_name,day_number,hour_bucket
100331,2025-02-09,15:31:00,,Hyderabad,,Cheese n Corn,Veg,Medium,4,323.7,129.48,58.27,1223.59,Takeaway,Credit Card,2,Tuesday,15,High Discount,Weekend,Non-Peak,High-Value,2025,February,Sunday,7,Afternoon
100332,2025-04-12,21:21:00,,Delhi,,Paneer Makhani,Veg,Large,1,558.4,55.84,25.13,527.69,Dine-in,UPI,4,Thursday,21,Medium Discount,Weekend,Peak,Mid-Value,2025,April,Saturday,6,Peak Evening
100333,2025-12-03,18:05:00,,Noida,,Indi Chicken Tikka,Chicken,Regular,2,499.0,99.8,44.91,943.11,Takeaway,UPI,12,Wednesday,18,Medium Discount,Weekday,Peak,Mid-Value,2025,December,Wednesday,3,Peak Evening
100336,2025-06-04,16:07:00,,Ghaziabad,,Veg Extravaganza,Veg,Regular,3,399.0,0.0,59.85,1256.85,Dine-in,Credit Card,6,Sunday,16,No Discount,Weekday,Non-Peak,High-Value,2025,June,Wednesday,3,Afternoon
100337,2025-02-11,17:48:00,,Chennai,,Veg Extravaganza,Veg,Large,1,638.4,31.92,30.32,636.8,Takeaway,Cash,2,Sunday,17,Low Discount,Weekday,Non-Peak,Mid-Value,2025,February,Tuesday,2,Peak Evening
100338,2025-06-10,13:32:00,,Ghaziabad,,Pepper Barbecue Chicken,Chicken,Personal,1,359.2,53.88,15.27,320.59,Takeaway,Credit Card,6,Monday,13,Medium Discount,Weekday,Non-Peak,Low-Value,2025,June,Tuesday,2,Afternoon
100339,2025-06-06,17:00:00,,Ghaziabad,,Chicken Sausage,Chicken,Medium,4,492.7,98.54,93.61,1965.87,Takeaway,Wallet,6,Friday,17,Medium Discount,Weekday,Non-Peak,High-Value,2025,June,Friday,5,Peak Evening
100340,2025-12-02,15:04:00,,Ghaziabad,,Paneer Makhani,Veg,Medium,3,453.7,136.11,61.25,1286.24,Dine-in,Cash,12,Wednesday,15,High Discount,Weekday,Non-Peak,High-Value,2025,December,Tuesday,2,Afternoon
100348,2025-07-07,10:16:00,,Bengaluru,,Farmhouse,Veg,Personal,4,239.2,0.0,47.84,1004.64,Dine-in,Credit Card,7,Monday,10,No Discount,Weekday,Non-Peak,High-Value,2025,July,Monday,1,Morning
100351,2025-06-07,17:31:00,,Jaipur,,Veg Extravaganza,Veg,Personal,2,319.2,31.92,30.32,636.8,Delivery,Wallet,6,Sunday,17,Low Discount,Weekend,Non-Peak,Mid-Value,2025,June,Saturday,6,Peak Evening
100353,2025-09-12,19:43:00,,Bengaluru,,Paneer Makhani,Veg,Large,1,558.4,55.84,25.13,527.69,Dine-in,UPI,9,Tuesday,19,Medium Discount,Weekday,Peak,Mid-Value,2025,September,Friday,5,Peak Evening
100354,2025-12-01,14:27:00,,Mumbai,,Paneer Makhani,Veg,Personal,2,279.2,55.84,25.13,527.69,Takeaway,Credit Card,12,Sunday,14,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,December,Monday,1,Afternoon
100355,2025-12-05,16:39:00,,Gurugram,,Paneer Makhani,Veg,Large,2,558.4,55.84,53.05,1114.01,Delivery,Credit Card,12,Monday,16,Medium Discount,Weekday,Non-Peak,High-Value,2025,December,Friday,5,Afternoon
100361,2025-03-12,17:50:00,,Bengaluru,,Farmhouse,Veg,Large,4,478.4,287.04,81.33,1707.89,Delivery,Credit Card,3,Wednesday,17,High Discount,Weekday,Non-Peak,High-Value,2025,March,Wednesday,3,Peak Evening
100362,2025-05-01,21:37:00,,Noida,,Pepper Barbecue Chicken,Chicken,Medium,4,583.7,233.48,105.07,2206.39,Takeaway,Cash,5,Sunday,21,High Discount,Weekday,Peak,High-Value,2025,May,Thursday,4,Peak Evening
100363,2025-05-05,16:11:00,,Bengaluru,,Veg Extravaganza,Veg,Medium,2,518.7,155.61,44.09,925.88,Takeaway,Credit Card,5,Monday,16,High Discount,Weekday,Non-Peak,Mid-Value,2025,May,Monday,1,Afternoon
100364,2025-07-08,10:25:00,,Pune,,Chicken Sausage,Chicken,Regular,4,379.0,75.8,72.01,1512.21,Dine-in,UPI,7,Thursday,10,Medium Discount,Weekday,Non-Peak,High-Value,2025,July,Tuesday,2,Morning
100368,2025-01-01,13:38:00,,Delhi,,Cheese n Corn,Veg,Personal,2,199.2,39.84,17.93,376.49,Delivery,UPI,1,Wednesday,13,Low Discount,Weekday,Non-Peak,Low-Value,2025,January,Wednesday,3,Afternoon
100369,2025-01-07,11:14:00,,Ghaziabad,,Cheese n Corn,Veg,Large,2,398.4,79.68,35.86,752.98,Takeaway,Credit Card,1,Tuesday,11,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,January,Tuesday,2,Morning
100370,2025-09-07,22:31:00,,Hyderabad,,Paneer Makhani,Veg,Medium,2,453.7,90.74,40.83,857.49,Takeaway,Cash,9,Wednesday,22,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,September,Sunday,7,Late Night
100375,2025-03-07,18:26:00,,Pune,,Cheese n Corn,Veg,Medium,1,323.7,16.18,15.38,322.9,Takeaway,Debit Card,3,Thursday,18,Low Discount,Weekday,Peak,Low-Value,2025,March,Friday,5,Peak Evening
100380,2025-10-09,15:17:00,,Bengaluru,,Veg Extravaganza,Veg,Personal,1,319.2,0.0,15.96,335.16,Takeaway,Wallet,10,Wednesday,15,No Discount,Weekday,Non-Peak,Low-Value,2025,October,Thursday,4,Afternoon
100381,2025-11-01,20:20:00,,Bengaluru,,Cheese n Corn,Veg,Large,4,398.4,79.68,75.7,1589.62,Dine-in,UPI,11,Saturday,20,Medium Discount,Weekend,Peak,High-Value,2025,November,Saturday,6,Peak Evening
100382,2025-11-06,19:55:00,,Delhi,,Pepper Barbecue Chicken,Chicken,Personal,2,359.2,107.76,30.53,641.17,Takeaway,Debit Card,11,Wednesday,19,High Discount,Weekday,Peak,Mid-Value,2025,November,Thursday,4,Peak Evening
100383,2025-11-07,12:34:00,,Gurugram,,Paneer Makhani,Veg,Large,2,558.4,0.0,55.84,1172.64,Takeaway,Debit Card,11,Friday,12,No Discount,Weekday,Non-Peak,High-Value,2025,November,Friday,5,Afternoon
100384,2025-08-10,21:44:00,,Mumbai,,Margherita,Veg,Large,2,238.4,71.52,20.26,425.54,Delivery,Cash,8,Wednesday,21,Medium Discount,Weekend,Peak,Low-Value,2025,August,Sunday,7,Peak Evening
100390,2025-01-09,10:01:00,,Chennai,,Veg Extravaganza,Veg,Personal,1,319.2,0.0,15.96,335.16,Takeaway,Credit Card,1,Monday,10,No Discount,Weekday,Non-Peak,Low-Value,2025,January,Thursday,4,Morning
100391,2025-08-02,17:20:00,,Hyderabad,,Indi Tandoori Paneer,Veg,Personal,2,343.2,34.32,32.6,684.68,Delivery,UPI,8,Saturday,17,Low Discount,Weekend,Non-Peak,Mid-Value,2025,August,Saturday,6,Peak Evening
100393,2025-09-07,20:10:00,,Bengaluru,,Cheese n Corn,Veg,Large,3,398.4,179.28,50.8,1066.72,Dine-in,Cash,9,Wednesday,20,High Discount,Weekend,Peak,High-Value,2025,September,Sunday,7,Peak Evening
100397,2025-10-12,11:16:00,,Gurugram,,Paneer Makhani,Veg,Personal,4,279.2,111.68,50.26,1055.38,Dine-in,Cash,10,Wednesday,11,High Discount,Weekend,Non-Peak,High-Value,2025,October,Sunday,7,Morning
100399,2025-11-05,19:36:00,,Delhi,,Margherita,Veg,Large,4,238.4,143.04,40.53,851.09,Delivery,Credit Card,11,Sunday,19,High Discount,Weekday,Peak,Mid-Value,2025,November,Wednesday,3,Peak Evening
100400,2025-10-08,16:00:00,,Hyderabad,,Farmhouse,Veg,Personal,4,239.2,0.0,47.84,1004.64,Takeaway,Debit Card,10,Sunday,16,No Discount,Weekday,Non-Peak,High-Value,2025,October,Wednesday,3,Afternoon
100408,2025-04-04,17:28:00,,Delhi,,Margherita,Veg,Medium,2,193.7,0.0,19.37,406.77,Takeaway,Cash,4,Friday,17,No Discount,Weekday,Non-Peak,Low-Value,2025,April,Friday,5,Peak Evening
100410,2025-04-09,11:30:00,,Jaipur,,Indi Tandoori Paneer,Veg,Large,4,686.4,0.0,137.28,2882.88,Takeaway,UPI,4,Thursday,11,No Discount,Weekday,Non-Peak,High-Value,2025,April,Wednesday,3,Morning
100412,2025-11-07,18:21:00,,Ghaziabad,,Paneer Makhani,Veg,Medium,2,453.7,45.37,43.1,905.13,Dine-in,Wallet,11,Friday,18,Low Discount,Weekday,Peak,Mid-Value,2025,November,Friday,5,Peak Evening
100413,2025-04-08,17:56:00,,Hyderabad,,Indi Chicken Tikka,Chicken,Personal,1,399.2,19.96,18.96,398.2,Takeaway,Credit Card,4,Monday,17,Low Discount,Weekday,Non-Peak,Low-Value,2025,April,Tuesday,2,Peak Evening
100419,2025-05-04,16:24:00,,Noida,,Veg Extravaganza,Veg,Personal,3,319.2,47.88,45.49,955.21,Takeaway,Credit Card,5,Saturday,16,Low Discount,Weekend,Non-Peak,Mid-Value,2025,May,Sunday,7,Afternoon
100422,2025-08-03,22:13:00,,Noida,,Margherita,Veg,Personal,2,119.2,0.0,11.92,250.32,Dine-in,Debit Card,8,Saturday,22,No Discount,Weekend,Non-Peak,Low-Value,2025,August,Sunday,7,Late Night
100423,2025-12-06,14:24:00,,Jaipur,,Chicken Sausage,Chicken,Regular,4,379.0,151.6,68.22,1432.62,Takeaway,Debit Card,12,Thursday,14,High Discount,Weekend,Non-Peak,High-Value,2025,December,Saturday,6,Afternoon
100426,2025-11-09,10:30:00,,Noida,,Indi Chicken Tikka,Chicken,Medium,4,648.7,0.0,129.74,2724.54,Takeaway,Wallet,11,Thursday,10,No Discount,Weekend,Non-Peak,High-Value,2025,November,Sunday,7,Morning
100429,2025-05-02,21:16:00,,Hyderabad,,Indi Chicken Tikka,Chicken,Large,1,798.4,0.0,39.92,838.32,Takeaway,Cash,5,Wednesday,21,No Discount,Weekday,Peak,Mid-Value,2025,May,Friday,5,Peak Evening
100430,2025-11-12,15:48:00,,Mumbai,,Chicken Dominator,Chicken,Medium,2,778.7,233.61,66.19,1389.98,Delivery,Credit Card,11,Thursday,15,High Discount,Weekday,Non-Peak,High-Value,2025,November,Wednesday,3,Afternoon
100431,2025-03-08,12:51:00,,Hyderabad,,Indi Tandoori Paneer,Veg,Medium,1,557.7,0.0,27.89,585.59,Takeaway,Wallet,3,Sunday,12,No Discount,Weekend,Non-Peak,Mid-Value,2025,March,Saturday,6,Afternoon
100432,2025-01-10,20:39:00,,Bengaluru,,Pepper Barbecue Chicken,Chicken,Medium,2,583.7,58.37,55.45,1164.48,Takeaway,Wallet,1,Wednesday,20,Medium Discount,Weekday,Peak,High-Value,2025,January,Friday,5,Peak Evening
100433,2025-05-04,12:38:00,,Ghaziabad,,Chicken Sausage,Chicken,Regular,4,379.0,0.0,75.8,1591.8,Delivery,Cash,5,Saturday,12,No Discount,Weekend,Non-Peak,High-Value,2025,May,Sunday,7,Afternoon
100435,2025-11-08,10:04:00,,Mumbai,,Chicken Dominator,Chicken,Personal,4,479.2,287.52,81.46,1710.74,Takeaway,Credit Card,11,Monday,10,High Discount,Weekend,Non-Peak,High-Value,2025,November,Saturday,6,Morning
100439,2025-04-12,11:40:00,,Chennai,,Veg Extravaganza,Veg,Regular,3,399.0,0.0,59.85,1256.85,Delivery,UPI,4,Thursday,11,No Discount,Weekend,Non-Peak,High-Value,2025,April,Saturday,6,Morning
100440,2025-09-05,10:47:00,,Pune,,Farmhouse,Veg,Large,4,478.4,0.0,95.68,2009.28,Dine-in,Wallet,9,Friday,10,No Discount,Weekday,Non-Peak,High-Value,2025,September,Friday,5,Morning
100441,2025-06-10,10:05:00,,Ghaziabad,,Chicken Sausage,Chicken,Regular,2,379.0,75.8,34.11,716.31,Delivery,UPI,6,Monday,10,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,June,Tuesday,2,Morning
100447,2025-08-09,21:08:00,,Chennai,,Margherita,Veg,Regular,1,149.0,22.35,6.33,132.98,Delivery,Wallet,8,Monday,21,Low Discount,Weekend,Peak,Low-Value,2025,August,Saturday,6,Peak Evening
100452,2025-08-12,15:24:00,,Delhi,,Indi Tandoori Paneer,Veg,Personal,3,343.2,0.0,51.48,1081.08,Dine-in,Debit Card,8,Monday,15,No Discount,Weekday,Non-Peak,High-Value,2025,August,Tuesday,2,Afternoon
100457,2025-02-11,18:23:00,,Hyderabad,,Margherita,Veg,Personal,1,119.2,0.0,5.96,125.16,Dine-in,UPI,2,Sunday,18,No Discount,Weekday,Peak,Low-Value,2025,February,Tuesday,2,Peak Evening
100459,2025-01-11,12:30:00,,Pune,,Farmhouse,Veg,Large,4,478.4,0.0,95.68,2009.28,Delivery,Debit Card,1,Saturday,12,No Discount,Weekend,Non-Peak,High-Value,2025,January,Saturday,6,Afternoon
100460,2025-10-07,12:35:00,,Mumbai,,Margherita,Veg,Regular,2,149.0,0.0,14.9,312.9,Dine-in,Cash,10,Thursday,12,No Discount,Weekday,Non-Peak,Low-Value,2025,October,Tuesday,2,Afternoon
100463,2025-07-05,14:32:00,,Ghaziabad,,Indi Tandoori Paneer,Veg,Medium,3,557.7,0.0,83.66,1756.76,Delivery,Credit Card,7,Wednesday,14,No Discount,Weekend,Non-Peak,High-Value,2025,July,Saturday,6,Afternoon
100467,2025-11-07,21:58:00,,Delhi,,Indi Chicken Tikka,Chicken,Large,2,798.4,159.68,71.86,1508.98,Delivery,Cash,11,Friday,21,High Discount,Weekday,Peak,High-Value,2025,November,Friday,5,Peak Evening
100471,2025-07-04,16:14:00,,Pune,,Margherita,Veg,Medium,4,193.7,77.48,34.87,732.19,Delivery,Credit Card,7,Monday,16,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,July,Friday,5,Afternoon
100474,2025-02-11,21:48:00,,Mumbai,,Chicken Sausage,Chicken,Large,3,606.4,0.0,90.96,1910.16,Delivery,Wallet,2,Sunday,21,No Discount,Weekday,Peak,High-Value,2025,February,Tuesday,2,Peak Evening
100475,2025-03-04,10:45:00,,Noida,,Cheese n Corn,Veg,Medium,4,323.7,64.74,61.5,1291.56,Delivery,Cash,3,Thursday,10,Medium Discount,Weekday,Non-Peak,High-Value,2025,March,Tuesday,2,Morning
100479,2025-01-12,17:34:00,,Bengaluru,,Chicken Dominator,Chicken,Large,1,958.4,143.76,40.73,855.37,Takeaway,Wallet,1,Monday,17,High Discount,Weekend,Non-Peak,Mid-Value,2025,January,Sunday,7,Peak Evening
100483,2025-02-10,13:03:00,,Noida,,Indi Tandoori Paneer,Veg,Large,1,686.4,34.32,32.6,684.68,Takeaway,Debit Card,2,Thursday,13,Low Discount,Weekday,Non-Peak,Mid-Value,2025,February,Monday,1,Afternoon
100485,2025-10-03,20:12:00,,Ghaziabad,,Cheese n Corn,Veg,Personal,2,199.2,0.0,19.92,418.32,Delivery,Wallet,10,Monday,20,No Discount,Weekday,Peak,Low-Value,2025,October,Friday,5,Peak Evening
100487,2025-05-06,19:48:00,,Chennai,,Indi Chicken Tikka,Chicken,Large,4,798.4,319.36,143.71,3017.95,Delivery,UPI,5,Thursday,19,High Discount,Weekday,Peak,High-Value,2025,May,Tuesday,2,Peak Evening
100489,2025-05-07,17:07:00,,Bengaluru,,Indi Tandoori Paneer,Veg,Large,4,686.4,0.0,137.28,2882.88,Takeaway,Cash,5,Saturday,17,No Discount,Weekday,Non-Peak,High-Value,2025,May,Wednesday,3,Peak Evening
100492,2025-08-06,16:24:00,,Chennai,,Chicken Dominator,Chicken,Regular,4,599.0,239.6,107.82,2264.22,Takeaway,Debit Card,8,Sunday,16,High Discount,Weekday,Non-Peak,High-Value,2025,August,Wednesday,3,Afternoon
100493,2025-04-05,15:20:00,,Ghaziabad,,Farmhouse,Veg,Medium,1,388.7,0.0,19.44,408.14,Takeaway,Cash,4,Sunday,15,No Discount,Weekend,Non-Peak,Low-Value,2025,April,Saturday,6,Afternoon
100494,2025-12-04,16:21:00,,Delhi,,Margherita,Veg,Personal,1,119.2,11.92,5.36,112.64,Delivery,Wallet,12,Saturday,16,Low Discount,Weekday,Non-Peak,Low-Value,2025,December,Thursday,4,Afternoon
100495,2025-01-10,15:52:00,,Ghaziabad,,Farmhouse,Veg,Large,4,478.4,191.36,86.11,1808.35,Delivery,UPI,1,Wednesday,15,High Discount,Weekday,Non-Peak,High-Value,2025,January,Friday,5,Afternoon
100497,2025-12-01,16:38:00,,Chennai,,Chicken Sausage,Chicken,Large,2,606.4,0.0,60.64,1273.44,Delivery,UPI,12,Sunday,16,No Discount,Weekday,Non-Peak,High-Value,2025,December,Monday,1,Afternoon
100500,2025-10-01,12:49:00,,Mumbai,,Farmhouse,Veg,Regular,2,299.0,59.8,26.91,565.11,Takeaway,Wallet,10,Friday,12,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,October,Wednesday,3,Afternoon
100501,2025-10-02,21:55:00,,Chennai,,Cheese n Corn,Veg,Personal,4,199.2,0.0,39.84,836.64,Delivery,UPI,10,Monday,21,No Discount,Weekday,Peak,Mid-Value,2025,October,Thursday,4,Peak Evening
100502,2025-10-12,17:54:00,,Pune,,Indi Tandoori Paneer,Veg,Medium,2,557.7,111.54,50.19,1054.05,Takeaway,Debit Card,10,Wednesday,17,High Discount,Weekend,Non-Peak,High-Value,2025,October,Sunday,7,Peak Evening
100507,2025-05-06,17:33:00,,Bengaluru,,Indi Tandoori Paneer,Veg,Large,4,686.4,0.0,137.28,2882.88,Delivery,Wallet,5,Thursday,17,No Discount,Weekday,Non-Peak,High-Value,2025,May,Tuesday,2,Peak Evening
100508,2025-03-05,13:10:00,,Hyderabad,,Indi Chicken Tikka,Chicken,Medium,4,648.7,0.0,129.74,2724.54,Takeaway,UPI,3,Saturday,13,No Discount,Weekday,Non-Peak,High-Value,2025,March,Wednesday,3,Afternoon
100511,2025-02-12,12:31:00,,Gurugram,,Margherita,Veg,Medium,1,193.7,0.0,9.69,203.39,Takeaway,Debit Card,2,Tuesday,12,No Discount,Weekday,Non-Peak,Low-Value,2025,February,Wednesday,3,Afternoon
100516,2025-02-05,20:03:00,,Hyderabad,,Chicken Sausage,Chicken,Regular,2,379.0,113.7,32.21,676.51,Delivery,UPI,2,Friday,20,High Discount,Weekday,Peak,Mid-Value,2025,February,Wednesday,3,Peak Evening
100517,2025-07-02,22:20:00,,Jaipur,,Indi Tandoori Paneer,Veg,Regular,3,429.0,0.0,64.35,1351.35,Delivery,Cash,7,Friday,22,No Discount,Weekday,Non-Peak,High-Value,2025,July,Wednesday,3,Late Night
100521,2025-12-12,22:49:00,,Delhi,,Paneer Makhani,Veg,Large,4,558.4,0.0,111.68,2345.28,Takeaway,Wallet,12,Friday,22,No Discount,Weekday,Non-Peak,High-Value,2025,December,Friday,5,Late Night
100522,2025-10-06,11:55:00,,Ghaziabad,,Indi Tandoori Paneer,Veg,Regular,2,429.0,85.8,38.61,810.81,Delivery,Cash,10,Tuesday,11,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,October,Monday,1,Morning
100530,2025-08-03,14:02:00,,Pune,,Pepper Barbecue Chicken,Chicken,Medium,3,583.7,0.0,87.56,1838.66,Delivery,Wallet,8,Saturday,14,No Discount,Weekend,Non-Peak,High-Value,2025,August,Sunday,7,Afternoon
100532,2025-03-01,17:08:00,,Ghaziabad,,Indi Chicken Tikka,Chicken,Large,4,798.4,479.04,135.73,2850.29,Dine-in,Credit Card,3,Friday,17,High Discount,Weekend,Non-Peak,High-Value,2025,March,Saturday,6,Peak Evening
100536,2025-11-02,20:00:00,,Jaipur,,Veg Extravaganza,Veg,Regular,4,399.0,0.0,79.8,1675.8,Takeaway,Credit Card,11,Tuesday,20,No Discount,Weekend,Peak,High-Value,2025,November,Sunday,7,Peak Evening
100538,2025-12-10,21:41:00,,Hyderabad,,Farmhouse,Veg,Medium,3,388.7,0.0,58.3,1224.4,Takeaway,UPI,12,Sunday,21,No Discount,Weekday,Peak,High-Value,2025,December,Wednesday,3,Peak Evening
100540,2025-08-11,20:54:00,,Ghaziabad,,Indi Tandoori Paneer,Veg,Medium,1,557.7,27.89,26.49,556.3,Delivery,Credit Card,8,Saturday,20,Low Discount,Weekday,Peak,Mid-Value,2025,August,Monday,1,Peak Evening
100542,2025-11-09,12:05:00,,Delhi,,Veg Extravaganza,Veg,Medium,1,518.7,0.0,25.94,544.64,Takeaway,Debit Card,11,Thursday,12,No Discount,Weekend,Non-Peak,Mid-Value,2025,November,Sunday,7,Afternoon
100543,2025-03-09,10:55:00,,Mumbai,,Farmhouse,Veg,Regular,2,299.0,89.7,25.42,533.72,Delivery,Wallet,3,Wednesday,10,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,March,Sunday,7,Morning
100551,2025-10-02,20:57:00,,Chennai,,Chicken Dominator,Chicken,Personal,2,479.2,143.76,40.73,855.37,Takeaway,Credit Card,10,Monday,20,High Discount,Weekday,Peak,Mid-Value,2025,October,Thursday,4,Peak Evening
100553,2025-12-06,19:18:00,,Jaipur,,Margherita,Veg,Personal,1,119.2,11.92,5.36,112.64,Dine-in,Cash,12,Thursday,19,Low Discount,Weekend,Peak,Low-Value,2025,December,Saturday,6,Peak Evening
100554,2025-11-10,14:27:00,,Pune,,Chicken Sausage,Chicken,Regular,3,379.0,113.7,51.16,1074.46,Dine-in,Credit Card,11,Saturday,14,High Discount,Weekday,Non-Peak,High-Value,2025,November,Monday,1,Afternoon
100555,2025-09-12,10:52:00,,Noida,,Cheese n Corn,Veg,Medium,3,323.7,0.0,48.55,1019.65,Dine-in,UPI,9,Tuesday,10,No Discount,Weekday,Non-Peak,High-Value,2025,September,Friday,5,Morning
100556,2025-09-01,14:16:00,,Chennai,,Paneer Makhani,Veg,Large,2,558.4,111.68,50.26,1055.38,Delivery,Cash,9,Thursday,14,High Discount,Weekday,Non-Peak,High-Value,2025,September,Monday,1,Afternoon
100561,2025-09-03,13:21:00,,Hyderabad,,Chicken Sausage,Chicken,Large,4,606.4,0.0,121.28,2546.88,Delivery,UPI,9,Sunday,13,No Discount,Weekday,Non-Peak,High-Value,2025,September,Wednesday,3,Afternoon
100563,2025-10-11,14:35:00,,Noida,,Paneer Makhani,Veg,Regular,4,349.0,0.0,69.8,1465.8,Dine-in,Credit Card,10,Monday,14,No Discount,Weekend,Non-Peak,High-Value,2025,October,Saturday,6,Afternoon
100565,2025-05-05,22:38:00,,Bengaluru,,Chicken Dominator,Chicken,Personal,2,479.2,47.92,45.52,956.0,Takeaway,Credit Card,5,Monday,22,Low Discount,Weekday,Non-Peak,Mid-Value,2025,May,Monday,1,Late Night
100567,2025-12-01,16:41:00,,Hyderabad,,Chicken Sausage,Chicken,Regular,3,379.0,0.0,56.85,1193.85,Delivery,Debit Card,12,Sunday,16,No Discount,Weekday,Non-Peak,High-Value,2025,December,Monday,1,Afternoon
100568,2025-11-12,22:43:00,,Hyderabad,,Chicken Sausage,Chicken,Regular,4,379.0,0.0,75.8,1591.8,Dine-in,UPI,11,Thursday,22,No Discount,Weekday,Non-Peak,High-Value,2025,November,Wednesday,3,Late Night
100572,2025-03-08,10:07:00,,Delhi,,Indi Chicken Tikka,Chicken,Personal,1,399.2,0.0,19.96,419.16,Takeaway,Wallet,3,Sunday,10,No Discount,Weekend,Non-Peak,Low-Value,2025,March,Saturday,6,Morning
100573,2025-10-06,12:48:00,,Mumbai,,Chicken Dominator,Chicken,Large,3,958.4,431.28,122.2,2566.12,Dine-in,Cash,10,Tuesday,12,High Discount,Weekday,Non-Peak,High-Value,2025,October,Monday,1,Afternoon
100578,2025-02-11,11:40:00,,Chennai,,Pepper Barbecue Chicken,Chicken,Personal,1,359.2,0.0,17.96,377.16,Takeaway,Cash,2,Sunday,11,No Discount,Weekday,Non-Peak,Low-Value,2025,February,Tuesday,2,Morning
100581,2025-12-07,19:51:00,,Delhi,,Farmhouse,Veg,Personal,2,239.2,0.0,23.92,502.32,Takeaway,Debit Card,12,Saturday,19,No Discount,Weekend,Peak,Mid-Value,2025,December,Sunday,7,Peak Evening
100584,2025-02-05,10:08:00,,Jaipur,,Chicken Dominator,Chicken,Regular,1,599.0,89.85,25.46,534.61,Delivery,UPI,2,Friday,10,Medium Discount,Weekday,Non-Peak,Mid-Value,2025,February,Wednesday,3,Morning
100586,2025-05-10,15:31:00,,Noida,,Chicken Dominator,Chicken,Regular,1,599.0,89.85,25.46,534.61,Delivery,Cash,5,Sunday,15,Medium Discount,Weekend,Non-Peak,Mid-Value,2025,May,Saturday,6,Afternoon
100587,2025-02-06,22:25:00,,Chennai,,Chicken Sausage,Chicken,Large,4,606.4,242.56,109.15,2292.19,Dine-in,Credit Card,2,Monday,22,High Discount,Weekday,Non-Peak,High-Value,2025,February,Thursday,4,Late Night
100588,2025-09-01,17:59:00,,Gurugram,,Chicken Sausage,Chicken,Large,2,606.4,121.28,54.58,1146.1,Delivery,Credit Card,9,Thursday,17,High Discount,Weekday,Non-Peak,High-Value,2025,September,Monday,1,Peak Evening
100590,2025-06-06,16:14:00,,Ghaziabad,,Margherita,Veg,Large,4,238.4,143.04,40.53,851.09,Delivery,UPI,6,Friday,16,High Discount,Weekday,Non-Peak,Mid-Value,2025,June,Friday,5,Afternoon
100591,2025-11-06,20:32:00,,Pune,,Chicken Dominator,Chicken,Large,4,958.4,0.0,191.68,4025.28,Delivery,Cash,11,Wednesday,20,No Discount,Weekday,Peak,High-Value,2025,November,Thursday,4,Peak Evening
100593,2025-05-01,21:30:00,,Hyderabad,,Chicken Dominator,Chicken,Personal,3,479.2,143.76,64.69,1358.53,Delivery,Wallet,5,Sunday,21,High Discount,Weekday,Peak,High-Value,2025,May,Thursday,4,Peak Evening
100597,2025-03-04,12:55:00,,Chennai,,Pepper Barbecue Chicken,Chicken,Medium,2,583.7,116.74,52.53,1103.19,Delivery,Wallet,3,Thursday,12,High Discount,Weekday,Non-Peak,High-Value,2025,March,Tuesday,2,Afternoon
100598,2025-04-04,12:05:00,,Chennai,,Veg Extravaganza,Veg,Large,2,638.4,191.52,54.26,1139.54,Dine-in,Cash,4,Friday,12,High Discount,Weekday,Non-Peak,High-Value,2025,April,Friday,5,Afternoon
100603,2025-10-12,10:36:00,,Noida,,Pepper Barbecue Chicken,Chicken,Medium,2,583.7,0.0,58.37,1225.77,Delivery,UPI,10,Wednesday,10,No Discount,Weekend,Non-Peak,High-Value,2025,October,Sunday,7,Morning
100605,2025-12-08,18:44:00,,Bengaluru,,Veg Extravaganza,Veg,Regular,2,399.0,39.9,37.91,796.01,Delivery,Credit Card,12,Tuesday,18,Low Discount,Weekday,Peak,Mid-Value,2025,December,Monday,1,Peak Evening
100606,2025-08-02,20:38:00,,Delhi,,Chicken Sausage,Chicken,Personal,2,303.2,30.32,28.8,604.88,Delivery,UPI,8,Saturday,20,Low Discount,Weekend,Peak,Mid-Value,2025,August,Saturday,6,Peak Evening
100609,2025-05-01,11:31:00,,Ghaziabad,,Margherita,Veg,Personal,4,119.2,0.0,23.84,500.64,Delivery,Debit Card,5,Sunday,11,No Discount,Weekday,Non-Peak,Mid-Value,2025,May,Thursday,4,Morning
100614,2025-06-02,21:58:00,,Hyderabad,,Chicken Dominator,Chicken,Large,4,958.4,383.36,172.51,3622.75,Takeaway,UPI,6,Thursday,21,High Discount,Weekday,Peak,High-Value,2025,June,Monday,1,Peak Evening
